33145.48	1294.66
19694.42	1343.37
243418.23	4154.95
242207.9	7346.9
130903.54	6680.92
113384.28	4139.1
218095.27	5445.18
224616.81	7499.17
225690.42	6762.91
329245.37	4999.37
543506.54	4944.0
70299.84	7985.03
64507.61	2466.69
61164.05	4271.44
173266.47	4329.82
232176.04	4349.64
386115.51	4329.31
71273.83	2580.84
170887.46	1482.99
113488.78	2263.41
130293.93	5069.26
480215.24	5452.01
131052.26	2118.71
128243.0	2205.91
113698.39	2653.91
93164.54	6892.39
51845.55	1222.22
488243.7	6738.78
39774.94	500.0
64408.12	1973.37
103143.36	5402.37
530192.0	5341.48
102087.95	3415.48
120030.63	1936.53
448983.89	6226.72
615832.9	5403.7
131415.88	3876.09
508515.73	5046.16
516538.69	6661.73
483757.44	4663.89
466432.75	5598.36
364513.98	5459.82
297057.63	4630.68
263068.58	3236.95
266734.12	2839.71
794333.15	7665.11
248403.72	5628.3
268572.12	4523.9
31043.9	1489.78
731972.51	6492.53
181132.94	2875.82
116986.56	2725.38
365277.34	4916.77
208070.89	2801.27
36113.74	1779.99
379787.96	4650.03
158257.95	3107.51
256912.58	2221.52
386973.75	5910.6
98184.72	1809.2
68206.45	4596.78
115795.57	3459.68
395884.27	5187.85
528328.89	7792.82
40788.2	4439.57
551088.37	4668.35
257609.28	3689.48
98985.35	1420.47
232077.74	4533.97
378444.34	7446.93
216729.87	4998.17
107821.13	1600.28
278976.0	3415.49
123537.19	4005.62
614735.8	7157.57
122675.01	3740.97
46459.18	5159.71
221122.65	5308.21
670836.91	5733.98
220081.14	2617.25
598648.39	6090.27
24037.6	500.0
137721.59	3250.36
537698.96	5050.38
34091.98	1724.39
498983.66	6481.76
215508.54	2594.5
111781.14	1189.5
320426.56	3928.42
196129.68	6320.99
59428.92	1462.39
250373.5	6886.58
4722.01	500.0
60526.42	815.71
504583.45	5748.35
139592.04	1303.69
469671.52	5845.13
816848.07	6837.06
8512.67	500.0
175819.27	7522.38
262019.85	3999.37
134541.48	1815.67
479449.81	5669.5
586992.14	6447.42
14143.19	1650.32
339792.59	7026.69
489572.82	6963.03
580986.98	8330.11
404633.3	6381.1
615434.01	5191.58
185843.94	1965.19
61329.21	7983.11
142538.62	2335.88
51377.99	6205.86
198596.09	7870.64
498740.99	7391.45
80828.85	7794.58
84146.06	2075.62
332944.62	5004.89
556474.02	5023.0
701042.58	7870.31
40332.15	4869.54
378131.59	4950.86
437613.84	6148.37
215462.18	2165.3
231938.93	3203.72
196212.17	2776.16
126493.53	5158.84
10378.46	500.0
254729.97	2608.61
7466.48	2163.75
2993.16	500.0
75749.34	1882.78
559974.8	5642.91
443922.49	4091.23
189298.31	4662.97
231801.73	4283.53
246136.05	6530.73
341226.13	6973.33
219222.83	4946.1
608993.15	5874.65
71121.15	1128.18
142937.16	1368.37
353205.09	3159.77
67083.28	2634.44
149162.2	5189.56
522129.53	4736.32
539475.79	4554.72
408283.91	3955.44
227055.27	4470.78
103324.49	1348.41
450783.95	4015.76
282875.2	3348.78
154588.25	3234.37
90104.15	3752.54
201750.06	2059.75
147850.96	3204.88
13018.31	1208.42
154123.49	5182.7
7313.92	4417.01
42507.68	3680.77
220635.01	4211.72
41184.17	5649.33
164834.44	4594.17
460445.0	7242.45
366758.62	5505.36
36394.8	1625.07
69721.0	3342.11
319438.88	4718.61
54319.84	621.09
486063.08	4386.64
12334.82	500.0
318139.62	4712.43
227508.98	2804.48
37130.01	4338.0
367272.65	3549.8
81058.47	2315.26
139048.68	2099.73
8838.96	3602.63
52817.99	2098.18
129947.48	4637.04
10758.14	4796.89
198205.76	4874.46
130129.43	1135.5
189022.64	2878.91
152357.62	3514.6
39883.76	500.0
668618.8	5589.48
609389.26	6159.36
37241.52	914.39
312792.59	3678.74
183047.44	3298.23
59522.39	1448.41
34826.36	706.27
52253.03	5209.18
183584.29	3359.07
86240.54	4049.53
206129.19	4553.16
250054.43	4017.11
34529.23	500.0
167836.72	5182.83
247178.17	3880.35
296898.95	4987.12
414387.38	3500.05
263424.47	3995.98
132212.71	3551.24
231807.21	6042.2
303596.68	6280.63
686064.53	8997.73
28830.84	1692.53
123135.71	2309.74
399529.14	4792.4
52159.18	500.0
394710.85	3391.7
66078.03	2032.55
81822.24	4974.61
345766.01	6143.86
512392.82	6077.87
449088.64	5061.01
517700.81	5103.77
126303.08	5360.46
448203.43	5412.52
31188.44	2999.9
407713.1	5275.44
542074.15	4899.8
377327.97	6933.75
558318.83	5078.56
100705.75	2451.51
431366.35	3888.31
62272.5	3478.46
162308.52	1522.87
431244.77	3769.73
40390.51	2176.65
108357.5	3694.23
30486.47	2500.45
20852.54	2395.15
9944.98	1880.99
39974.94	2045.32
653138.67	5672.6
304573.81	3520.82
290060.58	4017.53
17885.36	500.0
143898.57	4733.0
9837.32	1359.62
278617.81	3657.52
577466.29	5385.54
656398.94	6211.67
269254.05	3618.26
292162.59	3603.61
16848.4	500.0
373040.88	6168.27
315589.62	4464.43
31334.09	2648.83
409284.86	4873.92
356201.46	4220.33
470194.84	4904.65
29497.08	500.0
141918.97	3525.35
205567.11	3015.42
13250.11	833.63
502010.57	4228.95
278885.96	3063.01
160124.87	2482.47
439851.52	5038.12
75625.25	2045.05
218230.54	10153.72
213107.96	6720.23
65669.73	5499.16
156545.22	3652.11
236772.14	5289.04
253430.93	5856.49
149545.26	1723.88
271401.08	4728.96
642514.91	6395.59
167767.12	6489.43
273088.73	6020.32
92636.18	1578.63
192507.87	4385.19
264257.4	8784.22
60253.36	6096.97
507504.54	4975.55
272240.13	6576.15
258543.09	4029.02
302632.53	5622.78
56084.29	6757.34
68589.59	1459.24
274558.45	3122.13
46415.29	533.06
268807.01	4442.99
405660.62	3960.99
480119.73	5319.64
222126.44	6513.55
226995.06	3943.28
138144.71	4785.27
588021.39	4907.17
402699.2	5493.22
329189.27	4651.16
419037.74	4655.74
265533.91	2388.77
259580.54	2729.18
260985.81	3917.41
199887.0	2733.43
477596.64	5172.16
121559.67	3847.11
59042.53	2489.23
142649.44	1623.7
464081.08	4143.67
197753.07	6139.46
392848.82	4132.31
291741.69	3037.08
85266.49	1193.43
407983.5	3639.64
355662.97	6742.95
159183.54	4512.34
667778.35	6386.62
126251.78	1889.55
448338.07	4514.28
796371.24	6924.97
33565.72	4359.16
138619.06	5217.47
129155.79	2885.74
362608.96	5896.84
233342.74	3049.99
291170.83	7236.18
302917.65	2992.44
192347.27	1994.83
377602.26	3914.3
497130.82	4430.44
342924.74	5533.1
311298.61	2935.66
232281.73	4770.95
278071.41	7734.78
36020.01	6017.96
467668.81	4271.13
16595.9	5457.04
190812.87	2260.44
439234.1	6194.42
33986.07	3235.15
227594.17	4009.16
14992.22	500.0
307138.06	2776.16
72595.43	6372.29
278971.73	7080.65
184830.95	2227.36
59130.31	5378.87
790027.47	7167.1
44835.01	4325.72
234703.48	2784.86
644180.8	7136.36
39425.8	539.47
217986.69	6667.77
802064.55	7079.49
368624.24	3273.77
4944.67	500.0
559342.85	5675.84
154534.06	4723.52
110520.96	4639.62
406158.62	4418.8
189758.07	2878.09
74254.88	2194.62
251188.94	4678.36
338347.41	5252.87
30268.71	3840.18
28882.27	505.56
383496.42	4189.24
160681.55	2577.39
408346.24	4952.98
245620.59	3781.95
180640.46	4068.75
47547.54	3169.36
42632.19	5503.04
126746.2	3682.7
246983.45	4435.16
407682.6	3714.27
52367.21	621.78
99196.46	3214.88
457736.23	4422.56
576036.54	5424.71
76144.34	1842.75
108380.79	2084.74
49933.16	5893.53
251978.72	5061.79
557335.8	5716.28
482713.94	5371.72
49582.81	500.0
269899.19	3049.7
230674.44	6347.02
452178.28	5146.19
12704.51	1982.29
653488.88	6108.07
31096.21	5401.13
74745.99	3406.25
471494.25	6350.05
200574.34	1974.91
21744.59	4447.15
230604.32	2751.95
410338.23	4229.78
209517.09	4551.39
172746.22	3339.23
408437.26	4042.35
360322.03	4734.2
148905.35	2455.75
84961.79	825.9
230161.77	3682.92
54133.02	2163.96
43961.6	500.0
41384.89	2396.81
25404.41	1049.18
168315.89	6045.03
407065.23	6843.17
368549.34	4033.65
8931.77	6039.55
10628.72	500.0
145977.94	7917.0
413439.68	5676.15
59361.01	5288.15
117615.59	4307.78
347877.88	5137.7
56771.16	4514.39
99757.99	3629.8
619302.68	6424.26
88859.96	2924.85
82257.36	6246.08
196832.99	4063.52
122400.58	4151.35
314798.88	4880.17
46526.74	529.4
257911.1	5478.69
104343.02	2785.49
7605.56	500.0
260701.33	4520.94
60886.46	4115.27
144756.01	2954.65
210207.46	7066.01
178561.45	6425.48
241761.33	2960.45
56596.89	1509.93
66882.17	5226.35
183286.11	4770.94
13730.62	510.87
257800.67	2156.69
26591.88	3073.71
38576.28	8884.67
401062.16	5157.86
284569.36	4920.08
18203.93	2040.32
86277.66	5308.26
299304.39	5040.76
65382.31	3856.6
330220.89	5803.97
292438.81	7169.53
177780.62	1547.64
518328.57	8393.29
433750.71	8506.98
27066.01	3072.76
292977.37	4125.42
273167.28	2694.15
325905.6	3105.56
21022.06	541.8
77412.1	1499.37
242783.37	4421.63
186119.49	1948.72
341637.69	3126.97
254875.37	3546.53
436802.12	4385.93
100948.32	975.4
252714.9	2407.25
4945.94	3633.95
55015.83	2808.06
349166.43	4545.98
412572.73	6283.98
46697.24	719.53
158377.37	2904.37
848384.2	9958.11
244045.54	3777.41
20392.11	7742.15
228929.73	2298.23
26461.8	5338.85
255040.91	4937.69
49960.61	798.53
46771.36	500.0
570079.13	5893.62
170535.6	4110.01
207057.35	3356.11
223562.27	2429.98
132967.22	3140.73
24380.93	1397.78
25869.08	4189.06
123233.18	7612.18
768879.02	7824.01
546135.19	6328.12
60452.67	1650.56
237804.89	3245.23
54392.43	4875.65
283113.03	4651.09
388412.07	5001.83
227511.32	2035.35
218765.51	2770.5
370223.68	5137.63
470209.82	5601.4
552643.46	8119.69
96156.67	8076.66
189445.85	2933.4
281550.17	4035.86
253487.6	3166.25
182040.37	2124.6
65073.68	1265.12
20163.6	500.0
358302.68	3274.79
309382.39	3170.74
272561.7	2551.39
244351.17	7839.12
100949.54	4711.11
64349.83	3975.91
47854.12	1758.46
480924.32	6742.32
868395.41	7296.01
8087.69	500.0
490860.71	4339.73
227764.37	3611.04
22666.83	6583.36
210136.05	2748.17
45825.55	2043.49
239229.14	2453.9
63625.5	5452.32
675524.79	9886.1
173972.87	5448.98
417702.01	4417.91
639643.48	5653.29
196076.3	7455.93
142931.43	3061.31
519985.27	5063.33
467799.06	4913.2
15577.97	5967.85
43713.38	3526.48
63983.43	1731.66
58278.75	6058.36
292999.68	2638.45
123005.65	4181.46
330590.67	3157.29
451966.35	5242.69
47664.31	3279.45
223435.27	5245.06
309950.2	5506.83
202356.37	4199.65
323148.91	6031.87
153293.77	3193.24
377738.94	4871.99
366682.67	3616.93
47073.56	6500.57
202951.81	2132.49
5471.39	1573.26
212913.66	2524.89
190765.25	2652.16
241730.22	6867.67
248596.79	6378.59
263456.13	3402.46
299897.89	5423.91
82257.5	2061.9
426955.72	4623.69
279920.3	2475.72
74507.92	4393.65
243210.47	2699.89
137758.52	1377.3
34767.37	500.0
250375.23	5766.07
335166.92	6538.62
160912.85	1428.8
2287.56	768.31
470066.09	5283.42
559361.12	7768.0
195060.21	4384.45
712971.38	5962.38
28189.25	4430.46
160843.43	2546.36
181683.82	2592.6
40790.53	5281.9
68138.76	5197.99
239747.34	5706.7
118373.77	3635.72
87860.96	7254.15
406010.51	3863.41
82437.41	2035.02
116544.41	1689.1
374196.97	5450.16
312137.8	4283.19
533785.11	4950.52
693113.33	6510.21
623141.91	5373.42
80159.03	1310.83
84545.11	4716.99
256465.08	6148.35
44728.78	500.0
289076.39	4135.53
82898.02	1826.23
171906.69	4159.83
162654.99	4641.86
31562.57	2257.97
298011.2	7899.99
15904.83	500.0
27061.37	500.0
643039.51	7851.25
92249.21	1793.5
572543.66	4957.82
349901.0	3213.79
379197.86	4979.01
259198.38	3316.97
42215.87	1082.48
11612.39	4470.27
272481.72	3689.4
157433.08	3008.23
283366.49	4479.54
107078.99	2383.95
349257.82	5205.22
387645.27	3697.18
228697.04	2568.1
147742.44	5884.15
38043.94	898.84
174112.04	1862.34
319182.47	5296.73
29813.59	500.0
186195.29	5245.89
287660.1	5283.08
139015.04	3134.72
683423.71	8371.46
55747.22	2631.6
137021.48	3111.91
29542.62	500.0
6579.52	2898.63
82391.92	959.07
59532.31	500.0
324188.53	3386.49
461099.16	6129.34
12961.43	3621.73
176007.66	2674.09
190459.17	3323.49
437787.98	6429.02
48233.38	1174.64
485718.96	4622.97
379686.1	4246.86
122963.48	1083.57
381728.47	4337.84
43683.0	1366.21
15438.48	5204.39
100872.12	4180.33
145587.63	3642.71
15935.71	2814.67
19920.72	4775.09
98508.06	4039.41
504789.7	5783.33
65116.04	2089.64
170437.86	2799.32
319934.41	5187.08
31613.56	3460.52
99926.79	2538.57
457741.56	4121.57
910972.13	7852.57
184637.46	2601.08
55194.29	3214.5
291212.52	2863.3
139568.79	2829.51
201358.68	6930.85
303696.34	5064.93
125330.97	3470.04
145075.07	1445.9
357141.33	3287.21
816604.8	6930.71
183387.66	3115.54
8628.48	5687.94
89131.05	3350.28
181601.63	5719.26
293515.58	4725.94
34381.83	5554.16
815307.37	7184.05
158126.92	2824.52
12757.41	908.11
331668.56	3029.0
754882.31	6944.28
643008.93	5590.98
812004.92	7528.72
147769.43	1628.28
339060.77	3313.33
500773.02	6284.41
166209.41	3153.57
281740.32	4782.11
90106.0	7527.24
509938.18	5726.18
121035.88	2586.66
265930.61	5439.2
29298.23	5986.51
139710.03	4935.44
32328.96	6164.37
101745.94	3118.96
279831.33	2413.67
35791.09	5745.52
201444.98	3267.32
404580.0	4353.52
322998.51	2911.62
81903.9	5492.19
181485.61	4627.07
28345.82	3171.39
585134.06	7049.03
50553.39	3110.11
152131.6	6340.15
40232.97	3456.88
182485.79	4094.6
583160.14	5389.34
235747.3	4844.65
68189.01	1742.73
552560.23	7502.27
139541.71	2845.2
36335.17	960.42
191925.54	2655.65
696105.86	7197.28
40737.77	2517.63
90090.99	5750.79
90962.02	920.56
187119.39	4184.26
522362.87	6768.2
143051.35	1491.95
85994.03	2002.13
65067.62	3657.64
217878.04	3867.78
95908.63	6078.63
193849.99	5507.27
64041.22	6186.72
111254.9	1826.83
258693.44	2323.28
49758.45	1574.69
74710.47	4489.68
563529.51	6550.41
168585.35	6287.13
229035.26	4212.99
259788.21	2519.15
337646.55	3228.95
13633.89	1470.82
535329.76	8383.47
601311.68	5429.49
60845.47	2449.17
164528.0	3113.63
371162.76	3473.7
475238.42	5574.93
67474.9	1172.86
1204.53	988.34
210433.67	3900.18
112392.99	2226.75
166478.26	5500.01
358437.99	5713.19
74146.75	3152.32
51864.38	4452.33
469545.54	4451.61
69853.72	3870.17
667096.89	5685.03
204649.8	3752.57
53955.5	5486.26
351113.53	3892.83
318340.09	4839.98
205849.03	3249.18
243854.23	3486.14
60343.38	3190.65
35422.58	500.0
61531.17	803.89
257042.44	3231.75
55982.66	2403.59
117883.42	6037.07
86250.73	6442.85
7678.95	2584.34
520091.72	4576.48
87152.35	6330.74
899798.68	7961.3
19833.23	1187.77
346268.27	4518.06
235950.81	4009.49
15043.08	2944.19
218951.41	2070.8
210468.08	1832.4
438689.23	6367.48
639982.4	5409.53
190256.89	2249.11
403745.46	3508.01
525580.3	4893.41
520495.99	4909.01
122787.52	1543.02
62458.1	2371.69
11963.22	1669.6
164868.69	1579.53
408614.65	4491.34
60964.55	3084.65
143747.6	6142.95
1348.3	994.19
41293.32	741.33
54053.68	2778.18
307050.55	3226.02
460958.74	6414.73
41969.01	5230.89
256871.07	6482.85
399988.03	4049.53
39080.31	3647.27
69039.77	946.22
240104.7	7617.18
294407.58	5792.8
277919.45	2564.29
72263.57	5591.73
283928.46	4394.37
183388.01	2745.2
823290.31	8800.8
475403.87	5473.39
255224.68	4294.82
112634.21	5627.57
4345.2	2038.11
247085.31	2458.37
211108.24	2351.88
714413.84	6029.17
19551.15	2949.01
294085.76	4625.62
245976.65	2978.99
92040.14	1351.03
196619.2	4316.57
284188.38	3099.55
93933.16	1654.36
148909.01	4812.16
261932.79	2283.57
260548.66	2907.47
42066.1	5398.42
30603.23	784.72
115734.62	3898.15
414421.81	5126.2
148786.14	3054.2
549144.96	4737.95
65984.66	4477.83
706185.78	6739.77
509501.0	4262.1
15489.8	5938.41
6768.77	2002.7
109456.55	2027.25
5485.53	3393.77
91155.7	5512.57
274099.95	6310.2
407407.61	3628.9
403181.56	4527.95
2316.14	1432.29
218892.46	3329.54
369686.44	7454.65
9746.89	500.0
361144.61	7345.79
207257.91	2450.4
78321.85	2934.79
121416.92	5562.35
66528.37	3569.22
14448.89	3262.87
689164.18	6078.0
657397.19	8475.7
41752.82	500.0
7568.03	616.6
128203.68	2651.31
228724.03	6082.81
38114.28	500.0
186238.67	3715.16
307821.32	5847.56
51338.86	672.32
10549.12	1902.63
177112.72	2064.06
267886.04	2976.44
142740.58	2280.35
506801.88	6599.18
250258.5	5890.39
178314.32	1611.6
612944.9	5876.86
420561.63	4007.97
1001266.57	8599.94
81959.82	1117.32
127595.55	3025.67
12810.96	500.0
91770.85	2834.2
549592.6	6254.91
296029.55	5784.42
174968.77	4436.25
220198.75	2629.96
651013.6	7586.23
653880.65	7892.49
158594.67	5266.77
69626.05	723.51
232829.16	3480.81
355170.87	7344.99
773503.89	6758.64
97539.05	5011.02
437854.78	3960.97
51474.23	2072.63
173691.97	4349.13
119886.14	1989.06
115091.77	8459.28
238932.88	7988.25
326001.59	4433.11
373088.38	4965.85
386168.01	6493.62
327477.68	3591.23
163054.63	6138.65
43412.68	500.0
465743.39	4678.44
263567.26	3231.77
221100.43	2372.04
168157.24	5304.57
46251.16	500.0
679306.61	6631.64
255346.32	5293.49
183871.15	8338.54
248162.12	3668.64
342302.01	3907.6
218600.2	4364.26
179945.14	2966.93
317849.03	5397.31
222165.62	6186.63
539408.55	5512.1
101281.22	4094.6
69136.79	3796.25
151033.58	1643.64
19077.32	4865.7
287359.24	3218.09
363290.18	4395.71
10206.03	1707.95
599266.01	7282.3
240145.99	3588.65
243496.39	2789.71
407682.79	7580.93
419825.24	7462.08
18177.18	6074.33
108752.44	4536.29
194966.86	3943.96
347352.59	6414.01
40611.78	2179.03
701244.93	8094.0
9569.73	3122.71
117373.99	2069.55
255466.51	7270.98
301229.25	3922.35
390080.48	5322.31
569589.86	5020.5
30921.58	2494.96
55703.96	4307.5
25010.67	6208.96
443429.15	3745.68
139688.88	1945.98
579957.54	6350.1
34010.38	2710.07
531998.22	5737.19
10740.69	2392.37
113529.87	2486.88
191916.33	8270.64
252334.01	3326.91
169462.37	2423.57
153832.81	1884.13
19323.9	5060.92
99792.71	885.75
309357.82	2785.13
26671.49	1768.16
162041.85	1976.33
89644.33	3638.48
53615.86	1294.69
372549.6	3853.16
172341.62	3792.97
109197.87	1445.16
184949.12	5718.0
428671.61	4099.7
45064.4	500.0
289876.03	2584.08
106694.44	2055.66
80345.33	1039.29
256011.71	4461.4
611349.36	5259.32
188373.83	2062.62
46076.05	500.0
231978.22	3002.45
209462.53	2924.93
54267.91	1462.1
209590.3	3314.9
86254.77	1530.23
42394.77	1096.82
498564.31	5775.93
15932.79	3421.07
486134.46	8044.97
268057.37	5442.54
320993.4	3307.29
197908.06	1802.31
522535.07	4665.64
42095.15	500.0
236786.86	3301.15
289665.68	5806.12
2882.93	500.0
409337.32	3962.63
722541.1	6293.93
213621.08	3870.26
253477.49	2702.6
168151.28	2854.32
5472.52	4033.4
108369.69	3269.73
307829.33	6398.58
290382.73	6695.48
430215.22	5171.04
20337.93	657.34
77856.14	2268.18
69565.82	3974.87
149798.17	3753.47
292898.87	4522.09
630896.0	5669.57
69272.92	4334.57
97181.72	2387.26
379808.64	7586.29
113630.86	2055.35
219413.1	3237.02
158566.08	1763.54
522805.11	5643.84
73201.2	2181.25
233577.83	5223.49
145005.02	2872.3
39957.45	500.0
595743.03	6175.21
41128.94	500.0
324774.48	3343.68
13200.95	3020.02
208720.27	3852.65
98518.75	1838.21
180974.09	2113.51
97943.54	2149.09
144523.82	2647.7
10653.31	500.0
12383.31	5043.35
261547.85	2768.97
61924.43	5285.43
546206.85	5441.28
269004.75	5673.18
25306.4	500.0
368395.38	4038.0
295964.4	2957.49
63567.24	577.35
91112.07	1019.6
196326.45	1815.07
262567.05	6400.99
273388.63	3516.64
203812.0	4695.04
41963.05	2388.2
66325.43	3811.24
294381.08	3719.37
230579.19	8035.61
153344.3	7919.37
416612.67	4626.48
341558.85	6311.88
125259.93	2807.96
11389.72	4496.46
374748.91	3811.67
502658.58	4741.54
684564.73	8264.68
58240.18	5894.14
49829.12	3640.31
406726.75	4238.91
207330.59	6378.39
169829.87	5632.16
610026.04	6352.69
107362.89	4387.6
714767.47	6054.14
134224.26	1948.79
338625.32	3589.82
380696.17	5759.26
285820.71	3303.03
202176.65	1871.25
451828.79	4849.31
49165.12	500.0
230039.0	3605.29
80047.69	3952.51
279261.77	4644.4
373234.06	4736.24
209072.6	9070.96
112409.77	6052.52
733993.49	6350.9
440982.18	7999.23
203486.94	2685.21
478664.91	4262.82
416433.23	6055.9
194418.06	4273.88
199413.34	2870.6
226989.38	5345.38
28428.86	4647.94
353587.77	3687.39
574178.55	5266.41
24478.61	4342.2
8792.63	500.0
148638.5	1293.76
399603.35	5345.42
71761.49	3937.78
123806.72	3867.06
24855.72	2219.37
102304.79	2683.61
32009.29	3543.29
441425.32	4926.11
799227.74	7351.84
416009.0	5121.52
565229.76	6674.84
323272.48	3490.59
129153.21	6718.77
151616.63	1267.58
108336.39	4273.49
363755.75	3352.04
26679.75	500.0
240164.79	4954.13
109542.1	1784.15
643917.82	5508.03
148208.13	1279.95
252484.7	3574.28
369703.5	7214.84
717518.81	7010.48
98964.03	2584.38
339229.12	3134.58
62548.21	2821.51
351201.0	3280.27
50579.01	2766.65
348313.31	4046.29
110990.19	2074.66
208887.1	2732.72
195145.17	1751.45
78888.44	915.34
32303.34	2532.2
103732.31	5476.14
321649.65	3355.9
311740.77	3994.27
34009.47	500.0
466924.46	4705.91
237409.04	5093.63
22370.88	3701.42
187313.65	3359.44
39488.73	1587.81
771404.27	8379.12
271025.18	4168.35
602275.19	5419.52
418309.17	4109.61
92942.12	3335.05
241559.6	4679.94
40591.22	4032.77
92092.13	1611.42
848183.14	8088.65
236848.65	2050.93
16061.03	4898.94
570647.04	4825.34
217585.1	4434.72
231536.75	4804.15
630458.01	7841.74
468065.92	4095.97
12446.08	1910.97
192108.16	6049.32
171920.75	4772.25
38707.32	2133.1
213533.62	4875.9
417454.72	3996.97
581954.74	5950.93
60437.28	5383.87
310074.02	5308.71
64197.93	6257.91
135497.13	3705.9
261854.82	4528.72
67606.27	2700.05
